JAC 2019	Acetamide, 2-cyano-	Norpseudoephedrine	dl-Phenylephrine	Carbon dioxide	Argon	N-Methyltaurine	Oxalic acid	1-Propanol, 2-amino-, (±)-	Ethyne, fluoro-	Acetaldehyde	Hydroxyurea	Acetamide, 2-fluoro-	n-Hexylmethylamine	R-(-)-Cyclohexylethylamine	Silane, methyl-	Alanine	Formic acid	2-Propanamine	2-Pentanamine, 4-methyl-	2-Hexanamine, 4-methyl-	sec-Butylamine	Acetone	Oxirane, trimethyl-	4-Amino-1-butanol	Isopropyl Alcohol	Dimethylamine	Methylene chloride	Cyclopentane	a-Aminoisobutyronitrile	Propanal, 2-methyl-	Octodrine	Silanol, trimethyl-	Carbamic acid, methyl ester	1,3-Butanediol	2-Butanone	Pyridinium, dinitromethylide-	Glycine	(-)-Norephedrine	Propanoic acid, chloro-2-hydroxy-	Methanesulfonylacetic acid	Cephaloridine	6-Dimethyl(trimethylsilyl)silyloxytetradecane	2-Dimethyl(trimethylsilyl)silyloxytridecane	Disiloxane, hexamethyl-	Pyridine, 2-nitro-	Benzene	2-Dimethyl(trimethylsilyl)silyloxytetradecane	Butanal, 3-hydroxy-	Butanal, 3-methyl-	Butanal, 2-methyl-	Ethylenediamine	1-Propanol, 3-amino-	1-Butanol	Ethanol, 2-(methylamino)-	Acetic acid	Propane, 2-(ethenyloxy)-	2-Pentanone	Pentanal	2-Oxa-1,3-disilacyclohexane, 1,1,3,3-tetramethyl-	Disulfide, dimethyl	Methyl Isobutyl Ketone	Silanediol, dimethyl-	L-Serine, O-(phenylmethyl)-	Toluene	Amphetamine	Benzeneethanamine	8,9,9,10,10,11-Hexafluoro-4,4-dimethyl-3,5-dioxatetracyclo[5.4.1.0(2,6).0(8,11)]dodecane	Octane	Ethanol, 2-nitro-, propionate (ester)	Cyclotrisiloxane, hexamethyl-	tert-Butyldimethylsilyl trifluoromethanesulfonate	1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-	N-2,4-Dnp-L-arginine	Cystine	Pyrrole	Succindialdehyde	1-(4-Acetamidoanilino)-3,7-dimethylbenzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile	1,3-Diisopropoxy-1,3-dimethyl-1,3-disilacyclobutane	Tricyclo[4.3.1.1(3,8)]undecane-3-carboxylic acid	1,3-bis[(2Z)-Hex-2-en-1-yloxy]-1,1,3,3-tetramethyldisiloxane	1-Propanamine, N,2-dimethyl-	Hydrazinecarboxamide	1-Octanamine, N-methyl-	Cyclopropyl carbinol	Trisiloxane, octamethyl-	9,12,15-Octadecatrienoic acid, 2-[(trimethylsilyl)oxy]-1-[[(trimethylsilyl)oxy]methyl]ethyl ester, (Z,Z,Z)-	Butanoic acid	Propanedioic acid, propyl-	12,15-Octadecadiynoic acid, methyl ester	Ethylbenzene	1,3-Cyclopentadiene, 5-(1-methylethylidene)-	D-erythro-Pentose, 2-deoxy-	l-Gala-l-ido-octose	Nonane	Heptanal	3-Trifluoroacetoxydodecane	4-Cyclopropylcarbonyloxytridecane	Pentanoic acid, heptyl ester	4-Heptanone	Butanoic acid, 3-methyl-	Hexanoic acid, 2-methyl-	3-Pyridinecarboxaldehyde, O-acetyloxime, (E)-	Styrene	Silane, trimethyl(phenethylthio)-	Benzenemethanol, 2-(2-aminopropoxy)-3-methyl-	2-Heptanone	1,3-Adamantanediacetamide	Pentanoic acid	1H-Pyrrole, 2,5-dihydro-1-nitroso-	Pterin-6-carboxylic acid	Cyclotetrasiloxane, octamethyl-	Benzene, propyl-	Androstane-11,17-dione, 3-[(trimethylsilyl)oxy]-, 17-[O-(phenylmethyl)oxime], (3a,5a)-	Benzeneethanamine, N-methyl-	Oxime-, methoxy-phenyl-_	Benzene, 1-ethyl-3-methyl-	Benzene, 1-ethyl-4-methyl-	Benzene, 1,2,4-trimethyl-	N-[5-(1-Cyano-2-furan-2-yl-vinyl)-[1,3,4]thiadiazol-2-yl]-benzamide	3,6-Octadecadiynoic acid, methyl ester	Decane	Disiloxane, 1,3-diethoxy-1,1,3,3-tetramethyl-	Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-ß-d-ribofuranosyl-	Benzene, 1-ethyl-2-methyl-	Mesitylene	Benzene, 1,2,3-trimethyl-	Tetrasiloxane, decamethyl-	Octanal	Cyclopentaneundecanoic acid	9-Octadecen-12-ynoic acid, methyl ester	Z,Z,Z-4,6,9-Nonadecatriene	5,8,11,14-Eicosatetraenoic acid, methyl ester, (all-Z)-	1-Cyclohexene-1-methanol, 4-(1-methylethenyl)-	Benzene, 4-ethyl-1,2-dimethyl-	Octadecane, 1-(ethenyloxy)-	2-Trifluoroacetoxydodecane	Arginine	1-Hexanol, 2-ethyl-	1-Pentanol, 2-ethyl-4-methyl-	Octane, 4-chloro-	Phenprobamate	3-tert-Butyl-5-chloro-2-hydroxybenzophenone	Phenol	9-Octadecenoic acid (Z)-, phenylmethyl ester	Carbamic acid, phenyl ester	Phenyl-ß-D-glucoside	3-Nonynoic acid	5-Cyclopropylcarbonyloxypentadecane	Ethyl iso-allocholate	Spironolactone	Pyridine-3-carboxamide, 1,2-dihydro-4,6-dimethyl-2-thioxo-	Cyclopentasiloxane, decamethyl-	Acetophenone	Cyclopropanetetradecanoic acid, 2-octyl-, methyl ester	?-Chlorobutyrophenone	3-Benzoylmethyl-3-hydroxy-5-nitro-2-indolinone	Benzenemethanol, a-[(methylamino)methyl]-	Nonanal	Imidazole, 2-amino-5-[(2-carboxy)vinyl]-	Carbamic acid, N-[10,11-dihydro-5-(2-methylamino-1-oxoethyl)-3-5H-dibenzo[b,f]azepinyl]-, ethyl ester	Phenol, 3-methyl-	Benzyl alcohol, p-hydroxy-a-[(methylamino)methyl]-	1-(5-Bicyclo[2.2.1]heptyl)ethylamine	3-Trifluoroacetoxypentadecane	DL-Cystine	Levomenthol	2-Nonynoic acid	E,E-1,9,17-Docasatriene	Decanal	9-Tetradecen-1-ol, acetate, (E)-	Cyclohexasiloxane, dodecamethyl-	Tetradecanoic acid, 2-hydroxy-	Carbromal	Cycloheptasiloxane, tetradecamethyl-	1,4-Bis(trimethylsilyl)benzene	1,2-Benzenediol, 3,5-bis(1,1-dimethylethyl)-	Phenol, 2,4-bis(1,1-dimethylethyl)-	Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-	Heptacosane
Coeliac_18-56.txt	4937340	0	0	1.25594E+7	0	1.89877E+8	0	0	5925810	0	0	0	0	0	0	0	0	381926	1138970	0	0	8.23266E+7	0	0	0	0	2231980	0	0	0	0	4.0889E+7	0	0	0	0	2844200	0	0	0	0	0	0	3.09968E+8	0	0	1969220	3545290	0	0	0	0	0	592627	3.12284E+7	0	2.93135E+7	0	8742730	2.07652E+7	4.31103E+7	0	0	0	5942240	0	0	0	3068330	1.82238E+8	0	0	0	410099	0	0	0	0	0	7.50279E+7	0	0	0	0	1.90542E+8	3736470	0	0	1838470	0	0	0	0	0	0	0	0	4301220	1.75587E+7	0	0	0	6356120	0	0	0	0	0	2550750	2197460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_18-7.txt	0	0	9940130	8.24147E+7	0	2.22507E+8	0	4395620	5643920	0	0	0	0	0	0	2158570	0	0	0	0	0	3.21081E+7	0	0	0	0	0	1.35716E+7	0	0	0	1.52651E+8	0	0	0	0	3171190	0	0	0	0	901116	0	1.07542E+8	0	0	1779770	1511440	0	0	0	1724200	0	892523	0	0	4.34617E+7	4132880	2218700	3.44698E+7	5.66076E+7	0	0	1.63374E+7	0	0	0	0	0	1.1531E+8	0	2100800	0	1207580	0	4307930	0	0	4.96845E+7	0	0	0	0	197044	1.1608E+8	1980950	0	0	0	2190960	4096600	0	0	0	4761030	0	996164	0	5.33651E+7	0	0	0	1.96799E+7	0	2658170	1.61938E+7	0	0	2357340	2777140	1.82672E+8	7171780	1228060	0	0	2.30133E+7	1.51581E+7	8443540	0	2553380	6864970	0	0	0	5.73571E+7	0	2.52448E+7	0	0	0	0	0	0	3442500	8142370	0	0	0	1.151E+7	0	0	1327770	0	0	9121670	0	0	0	0	0	1811990	6.36287E+7	0	0	0	9483340	0	8836600	668544	0	0	0	0	5698650	0	0	0	0	0	0	1.25847E+7	0	0	0	0	0	0	0	0
Coeliac_19-14.txt	0	0	0	9.41078E+7	0	4.4926E+8	0	4240300	0	0	0	0	0	0	0	4076950	0	1.09244E+7	0	0	0	0	0	0	0	0	0	2.10505E+7	1.03131E+7	0	0	3.57841E+7	0	0	0	0	0	0	0	0	0	0	0	2.9333E+7	0	0	925943	4930930	0	0	0	975655	0	0	2.23659E+7	5173800	0	0	2595970	0	2.21503E+7	0	0	1.32133E+7	2949490	0	0	0	0	1.15718E+8	0	0	0	1677750	0	2341890	0	0	7.8837E+7	0	0	0	0	1562810	8.67572E+7	699067	1.20711E+7	2404520	0	0	3233750	0	0	0	2252310	0	5331260	0	3717930	0	0	0	1.99973E+7	0	0	4583600	1953580	0	461209	3959600	1.29187E+8	6047210	0	0	0	3.06389E+7	0	7240080	0	5645410	5016020	0	0	0	4.81427E+7	0	1.67124E+7	0	0	2503680	0	0	0	0	5883510	0	1107700	0	1.18454E+7	0	0	0	0	0	1.2108E+7	0	0	0	0	0	0	4.86096E+7	0	0	9468730	0	0	1.18622E+7	1491560	0	2.68702E+7	0	0	0	547125	3.47541E+7	0	0	0	0	2.24152E+7	0	0	0	0	2724270	6637020	3110390	0
Coeliac_19-28.txt	0	0	695288	1.95544E+7	0	2.21189E+8	0	0	0	0	0	0	0	0	0	0	0	1025100	474322	0	0	8463260	0	2.43877E+7	0	3162470	8992230	0	0	0	0	2.27869E+8	0	0	0	0	4373600	0	0	0	0	0	3343400	4.31875E+8	0	0	2907060	2152210	0	0	0	0	0	0	0	0	0	0	1.42951E+7	0	7.21508E+7	0	0	0	3950530	0	0	0	0	2.61547E+8	0	0	0	4123280	0	0	0	0	0	1.44089E+8	0	0	0	0	2.37052E+8	2990230	0	0	3024190	0	0	0	0	0	7856510	0	1053300	0	9788860	0	0	0	1.04238E+7	0	0	0	0	0	1691380	4758240	2.60472E+8	0	835976	0	0	1.35297E+7	0	6614340	0	0	8241270	0	0	0	0	3.59845E+7	2.85733E+7	0	0	0	0	0	0	2634870	1.52584E+7	0	4320560	0	1.58047E+7	0	0	0	0	0	0	5794930	0	0	0	0	1312070	7.74703E+7	0	0	0	3498010	0	1.4071E+7	1036590	983739	0	0	0	6519550	0	5306040	0	0	0	0	1.25867E+7	0	0	0	0	1236990	5437030	0	5909960
Coeliac_19-7.txt	1.30733E+7	0	0	3.89803E+7	0	5.49654E+7	2.84852E+8	0	0	0	0	0	0	0	0	3170090	0	2221660	2152030	848694	0	2.19242E+7	0	0	0	0	2358190	0	0	0	0	5.10205E+7	0	0	0	0	561118	690547	0	0	0	0	0	5.27987E+7	1633560	0	0	6029480	0	0	0	0	0	0	2.5354E+7	0	0	1023160	2736420	0	3.26039E+7	0	0	0	3805760	0	0	0	3308170	1.42915E+8	0	0	0	0	0	0	0	0	0	5.71007E+7	0	0	0	0	1.13788E+8	1447240	1.27598E+7	0	2050530	0	0	0	0	0	3960450	0	9085560	8593270	0	0	0	0	7960070	0	0	0	0	0	840429	8465440	1.80093E+8	0	957416	0	0	0	0	4.04139E+7	0	6999360	3827560	0	468774	0	0	0	2.8021E+7	0	0	0	0	0	0	0	4002490	0	2874180	3.00298E+7	0	0	0	0	0	2955170	1.67451E+7	0	0	0	0	0	1378310	6.27925E+7	0	0	1.14E+7	0	0	2.8959E+7	2109680	2166690	0	4285350	1840810	3793430	911250	3.41799E+7	0	0	0	7504060	0	0	1306120	0	0	0	7228090	0	0
Coeliac_2-0.txt	0	0	0	4.51282E+7	0	2.30483E+8	0	0	3002380	0	0	2647470	0	0	0	4297250	0	0	0	0	2609920	2.16527E+8	0	0	0	0	0	1.47964E+8	0	0	0	1.66072E+8	0	0	5.55636E+7	0	5867120	0	0	0	0	0	1693600	1.78784E+8	0	0	0	5045220	2.52017E+7	0	0	0	0	837111	0	4688690	1.82281E+8	1847570	3407270	0	1.09296E+8	0	0	3.64403E+7	0	0	2198070	0	0	1.60386E+8	0	5471020	0	0	0	1.11891E+7	0	0	0	1.6514E+8	0	0	0	1512810	1.68736E+8	962750	0	0	0	6369560	6745630	0	0	0	3207680	8661970	2901500	0	4.16986E+7	0	0	0	5.43149E+7	0	1841280	1.50947E+7	0	0	2658460	1939540	2.15149E+8	1.15915E+7	0	0	0	3.37374E+7	2.04014E+7	1.37372E+7	0	6988650	1.01889E+7	0	0	0	5.90478E+7	0	2.40436E+7	0	0	0	0	0	0	0	9816870	0	843304	0	4990400	0	0	1127610	0	0	0	0	0	0	0	0	1362570	5.01697E+7	0	0	0	0	0	0	0	0	0	0	0	5711530	0	0	1159820	0	0	0	2.71283E+7	0	0	0	0	0	9637200	5934640	0
Coeliac_2-14.txt	1295420	0	0	2.31701E+8	0	3.49155E+8	0	2015540	0	0	0	0	0	0	0	0	0	0	1339470	0	0	1.84494E+8	0	0	0	0	0	1.26853E+8	9831250	0	0	1.09035E+8	0	3.319E+7	0	0	4928150	0	0	0	0	0	2499650	1.53653E+8	0	0	0	3847500	9499700	0	0	0	0	1368540	0	0	7.2463E+7	5611260	2304680	0	3.40532E+7	0	0	1.61057E+7	2192320	0	1848220	0	0	9.13332E+7	0	0	0	0	0	4202920	1383490	0	3.81072E+7	0	0	0	0	7062280	8.3803E+7	627656	0	0	0	0	3210150	0	513351	0	0	0	0	0	5786550	0	0	0	1.35328E+7	0	1946320	4316510	1485070	0	2859120	1821000	1.06428E+8	4543740	0	0	0	0	1.31858E+7	4894340	0	2747210	4989620	0	0	0	2.31848E+7	0	1.13726E+7	0	0	0	0	0	0	0	0	2383370	0	0	5784560	0	0	0	0	0	0	0	0	0	0	0	657402	2.82505E+7	0	0	0	0	0	0	0	0	0	0	0	4864050	0	0	0	0	0	0	5971910	0	0	0	0	0	3271310	0	0
Coeliac_2-28.txt	0	0	0	1.62154E+7	0	2.45641E+8	0	1208480	8300850	0	0	0	0	0	0	1597600	0	3002130	0	0	1821000	3.73173E+7	0	0	0	0	0	1.58823E+7	0	0	460994	5.11395E+7	0	0	0	0	605931	0	1261450	0	0	0	0	2.89894E+7	0	0	0	7758140	0	0	0	0	0	1600810	1.50742E+7	883342	4.96399E+7	1511140	3635660	4054520	3.88507E+7	1592190	0	1.21428E+7	2380560	0	0	0	0	1.06428E+8	0	0	0	9391330	0	3840440	0	0	0	1.06688E+8	0	0	0	2507210	9.7728E+7	4219520	6914530	0	0	2578130	3987570	0	0	0	2642940	4097800	6976970	0	1.44043E+7	0	0	0	1.91275E+7	0	0	1.18961E+7	0	0	2741220	2811700	1.69505E+8	6711130	842204	0	0	3.67336E+7	0	8685790	0	5180080	5866480	0	456915	0	5.49018E+7	0	1.93386E+7	0	0	0	0	0	0	0	7850570	0	1098260	0	1.29772E+7	0	2721430	1789440	0	0	1.07241E+7	0	0	0	0	0	638141	5.13619E+7	0	0	1.11878E+7	0	0	1.50033E+7	1545110	0	0	805562	0	3536930	1102640	0	0	0	0	0	1.25618E+7	0	440926	0	0	0	1.14627E+7	0	0
Coeliac_2-56.txt	0	0	0	1.4692E+8	0	2.2926E+8	4.5175E+8	1464460	0	0	0	0	0	0	0	465509	0	3131860	2709410	0	0	5.30918E+7	0	0	0	0	0	1.41386E+7	0	0	0	2.56308E+7	0	0	0	0	0	1044320	0	0	0	0	0	2.40671E+7	0	0	0	7877060	0	0	0	0	0	9344760	2.01627E+7	0	3.36466E+7	1300850	989274	0	1.62376E+7	0	0	1.08473E+7	9911340	0	0	0	3672120	7.20423E+7	0	0	0	0	0	1748100	0	0	0	4.53527E+7	0	5289670	0	3631610	5.65835E+7	1587760	5943710	1531800	0	0	2109980	6628370	0	0	1793170	0	3250690	0	1.85222E+7	0	0	0	1.11331E+7	0	2986370	6420220	1542200	0	2724980	4297530	1.0133E+8	3419660	0	0	0	9622540	0	7660320	0	3921770	0	0	1402690	0	2.91314E+7	0	1.10349E+7	0	0	0	0	0	0	0	0	0	1678670	0	9110050	0	0	0	0	0	1.03029E+7	0	0	0	0	0	0	3.28284E+7	0	0	7924430	0	0	9982240	1248530	0	0	4665850	0	0	1098020	0	2539200	0	0	0	6155270	0	0	0	0	0	1.16608E+7	0	0
Coeliac_2-7.txt	0	0	4067490	1.55826E+7	0	2.14713E+8	0	0	5852180	0	0	0	0	0	0	3803890	0	3409740	0	0	0	4.29624E+7	0	0	0	5098270	0	1.52346E+7	0	0	0	5.41747E+7	0	0	0	0	377853	981990	0	0	0	0	0	2.65368E+7	0	0	0	4614120	0	0	0	0	0	1345670	4.32218E+7	2043640	4.79325E+7	1841270	0	1.01275E+7	3.67801E+7	0	0	1.18633E+7	3263460	0	0	0	0	9.90464E+7	0	0	0	2092980	0	4531990	0	0	0	9.31857E+7	0	0	0	960614	8.98735E+7	2511160	1.89997E+7	3111460	0	0	3973840	0	0	0	4359910	0	0	0	1.90926E+7	0	0	0	2.16204E+7	0	0	1.42475E+7	0	0	1982500	2773440	1.6209E+8	6488280	0	0	0	2.37005E+7	1.70117E+7	8905710	0	5129940	6109720	0	579361	0	5.60333E+7	0	2.01855E+7	0	0	4721680	0	0	0	0	8340540	0	6780320	0	1.93411E+7	0	3198720	1705260	0	0	1.25725E+7	0	0	0	0	0	0	5.87782E+7	0	0	7698850	0	0	2.08189E+7	2356250	498580	0	0	0	2614050	571109	0	4058390	0	0	4402950	2.89702E+7	0	1200610	0	0	0	1.36897E+7	4266100	0
Coeliac_20-0.txt	0	0	0	5445170	0	6.4994E+8	0	0	7088560	0	0	0	0	0	0	1275590	0	0	383061	0	0	2.18271E+7	0	0	2.34498E+7	0	0	2.3685E+7	1168580	0	0	3.40272E+7	0	0	0	0	0	0	0	0	0	0	0	3.38446E+7	0	0	0	4972870	3941370	0	0	0	0	0	2.35247E+7	0	2.85016E+7	2808360	2970370	0	2.34756E+7	0	0	1.3615E+7	9877830	0	0	0	0	1.0028E+8	0	0	0	872250	0	0	0	0	0	6.38562E+7	0	0	1.07405E+7	6573040	8.05187E+7	1980770	1.04244E+7	3322280	0	2598900	3165020	0	0	0	3523750	0	0	0	1.1272E+7	0	0	0	1.87685E+7	0	0	6643540	1607970	0	1657310	8042260	1.26249E+8	5166780	1183060	0	0	2.80596E+7	0	5688050	0	3083110	4084220	0	0	0	4.06624E+7	0	1.22464E+7	0	0	0	0	0	0	0	0	0	4764670	0	1.33136E+7	0	0	0	0	0	9696140	0	0	0	0	0	0	2.9289E+7	0	0	6585450	0	0	0	1038890	0	1.10234E+7	0	2632880	1982950	0	0	0	0	0	0	1.0373E+7	0	0	0	0	0	7106980	0	0
Coeliac_20-14.txt	1.07484E+7	0	0	2.98793E+7	0	3.02116E+7	1.73324E+8	0	0	0	0	0	0	0	0	1235070	0	0	2755770	533407	3921120	3.99922E+7	0	0	0	0	7091070	0	0	0	0	1.43934E+8	3.77394E+7	0	0	0	2515330	0	0	0	0	0	0	8.5311E+7	0	0	0	4786960	0	0	0	0	0	0	0	0	6.03675E+7	4329960	1740460	3.81943E+7	7.12774E+7	0	0	0	6337560	0	0	0	0	1.20082E+8	0	0	0	1613200	1.08711E+7	3681410	0	0	0	1.0186E+8	0	0	0	897295	1.30672E+8	2889230	0	0	0	0	2713950	0	0	0	3885740	0	0	0	4.48354E+7	0	0	0	1.48603E+7	0	0	5028220	2396380	0	1627290	2690910	2.34505E+8	7084350	0	0	0	2.04379E+7	1.17431E+7	8511210	0	0	4579290	0	0	0	4.44231E+7	0	3.5005E+7	0	0	0	0	0	0	0	0	0	1422000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coeliac_20-28.txt	1.3009E+7	1605030	0	1.18168E+8	5.7946E+7	0	0	0	2525040	0	0	0	0	0	0	0	0	686517	668956	533993	0	1.48744E+8	0	0	0	0	2.01856E+7	0	0	0	1407700	3.16556E+8	0	0	0	0	692944	0	0	0	0	0	0	2.62384E+8	0	0	2445900	3975570	0	0	0	2429370	0	0	0	0	3.36093E+7	4036680	1.10553E+7	0	1.2919E+8	0	0	0	0	0	2264710	0	0	3.02909E+8	0	0	1175210	329170	8586420	0	0	2.38434E+8	0	0	0	0	0	0	3.08861E+8	2909820	0	0	0	0	4986700	0	0	0	0	2650570	9133710	0	1.47272E+7	0	0	0	1.80369E+7	0	0	0	4125730	0	0	2549730	3.74436E+8	0	1171700	0	0	2.14863E+7	1.23639E+7	1.01753E+7	0	0	1.16315E+7	0	835525	0	0	5.23169E+7	5.87735E+7	0	0	743262	0	0	0	4050610	1.98024E+7	0	0	0	8925580	0	0	606107	0	0	0	0	0	0	0	0	1356520	9.96048E+7	0	0	0	2026920	0	8533570	410613	703956	0	0	0	1281270	0	0	0	1.03774E+7	0	0	1.20252E+7	0	0	0	0	0	0	0	0
Coeliac_20-56.txt	0	0	8368530	1.40794E+8	0	8.48916E+7	0	0	2921380	0	0	0	0	0	0	0	0	0	938592	0	969023	4.20489E+7	0	0	0	0	0	2.99648E+7	0	0	0	5.57774E+7	0	0	0	0	0	0	4262770	0	0	0	0	1.23416E+8	0	0	1648050	6060330	0	0	0	0	0	0	2.47115E+7	2027080	2.72765E+7	0	2824250	8767210	5.3726E+7	0	0	2.6077E+7	0	0	0	0	0	1.86152E+8	0	0	0	1162600	7910010	0	0	0	0	1.28343E+8	0	0	0	8226460	1.48928E+8	4088220	0	0	0	3629230	5060380	4279240	0	0	6286740	0	3291040	0	1.99391E+7	0	0	0	3.37232E+7	0	3316190	1.15113E+7	0	0	2205740	1401930	2.21779E+8	1.10312E+7	901939	0	0	4.54797E+7	0	0	0	6683220	1.17356E+7	0	475268	0	8.4362E+7	0	2.66804E+7	0	0	967551	0	7621980	0	0	1.00764E+7	8155340	1336350	0	1.27461E+7	0	4237210	2096780	0	0	0	7739690	0	0	0	0	0	6.78792E+7	0	0	0	3185260	0	1.54431E+7	1446600	2358260	0	0	1281410	3765580	1088310	7799420	0	0	0	0	1.01121E+7	0	383078	0	0	0	6272560	0	0
Coeliac_3-0.txt	0	2626010	0	7751810	0	7.19748E+8	4.18656E+8	3874270	0	0	0	0	0	2141610	0	0	0	9859040	4762480	0	0	6.70918E+7	0	0	0	0	2.02217E+7	0	0	0	0	2.84011E+8	0	0	0	0	5134160	0	0	0	0	462077	3568690	4.97719E+8	0	0	2223760	4564450	0	0	0	0	0	0	0	0	3.53307E+7	5428630	1.74468E+7	0	1.07359E+8	1.62404E+7	0	0	0	0	0	0	0	3.3238E+8	0	0	0	0	4167770	0	1406290	0	0	0	0	0	0	0	3.14207E+8	7666440	0	0	0	4444930	3450780	0	0	0	4009200	2065270	6582160	0	7.90705E+7	0	0	0	5.68663E+7	0	0	0	0	0	1724350	3092000	3.56669E+8	0	714758	0	0	2.02987E+7	0	9224080	0	0	8025020	0	0	0	0	3.95101E+7	4.66965E+7	0	0	0	0	0	0	3915950	1.33878E+7	3823790	0	0	1.50466E+7	0	0	0	0	0	0	0	0	0	0	0	655212	8.43582E+7	0	0	0	620832	0	1.1142E+7	852299	0	0	0	0	3970740	0	0	0	0	0	0	1.52939E+7	0	0	0	0	895894	7863210	1791660	0
Coeliac_3-14.txt	4873940	0	0	5.20688E+7	0	0	2.44846E+8	0	0	0	0	0	0	0	0	0	0	0	553521	0	0	1.0753E+8	0	0	0	0	0	1.81702E+8	9796350	0	0	9.93203E+7	0	3.12104E+7	0	0	0	0	0	0	0	0	5415850	1.30045E+8	0	0	0	2998070	0	0	0	0	0	379245	0	0	2.75659E+7	0	2459530	0	4.78981E+7	0	0	2.72502E+7	0	0	0	0	0	1.03173E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	4952090	9.89769E+7	0	0	0	2225690	3185180	4167090	0	0	0	0	4862140	2669370	0	3.05298E+7	0	0	0	2.11339E+7	0	0	5299340	0	0	1087390	0	1.1293E+8	6535840	0	0	0	2.01495E+7	0	7660150	0	4114570	6623140	0	0	0	0	3.57602E+7	1.10578E+7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5174590	0	0	0	0	0	0	1.74234E+7	0	0	0	0	0	0	0	0	1.31791E+7	0	0	0	0	0	0	0	0	0	2217210	0	0	0	0	0	5591070	0	0
Coeliac_3-56.txt	0	8587060	0	1.30119E+8	0	2.67725E+8	0	0	0	0	0	0	0	0	0	1392720	0	0	0	0	0	2.48862E+7	0	0	0	1725920	0	3.05863E+7	1256230	0	0	5.87304E+7	0	0	0	0	676940	0	0	0	0	0	0	1.27501E+8	0	0	2144840	2322590	0	0	0	924469	0	0	2.96821E+7	0	3.17511E+7	0	2827830	9412950	5.61012E+7	0	0	2.32148E+7	0	0	0	0	5940860	1.55484E+8	0	0	0	1244860	0	5272050	0	0	0	1.3308E+8	0	1913510	0	7611720	1.46544E+8	3379090	0	0	0	3855720	5266200	0	0	0	3523090	8157100	1458090	0	5.15573E+7	0	0	0	3.31331E+7	0	0	2.08376E+7	0	0	2078820	1199430	2.00784E+8	9732230	0	0	0	4.66749E+7	0	0	0	6613290	1.10709E+7	0	701209	0	8.32738E+7	0	2.6047E+7	0	0	3702880	0	0	0	4876510	1.03373E+7	0	1966790	0	1.44473E+7	0	4321890	2119380	0	0	9895950	0	0	0	0	0	0	6.73919E+7	0	0	0	2522180	0	1.83689E+7	1565110	0	0	0	0	3255740	755071	0	0	0	3844020	0	2.53684E+7	0	908535	0	317967	0	8434290	3030260	0
Coeliac_3-7.txt	0	0	0	2.1653E+7	0	1.8208E+8	0	0	0	0	0	0	0	509895	0	1595560	0	0	1481810	0	0	1.18715E+7	0	0	0	2417900	0	1.23233E+7	9894030	0	0	2.74489E+7	0	0	0	0	0	1531720	0	0	0	0	0	8.07127E+7	2369750	0	0	2552830	0	0	0	0	0	0	1.95433E+7	0	0	0	1276940	0	1.8779E+7	0	0	8215680	0	0	0	0	0	6.38036E+7	0	0	0	1999110	0	0	721406	0	4.36794E+7	0	0	0	8250750	3261450	6.04064E+7	0	0	0	0	1666790	2266030	0	0	0	0	0	2644070	0	3847270	0	0	0	1.25117E+7	0	3461870	3219620	1172540	0	428833	4318700	8.38694E+7	3409790	0	0	0	1.29389E+7	6810760	4117740	0	2069760	3078350	0	0	0	3.20148E+7	0	9888350	0	0	0	0	2585320	0	0	0	0	252649	0	7139970	0	0	0	0	0	7075630	0	0	0	0	0	1738810	2.89813E+7	0	0	0	5079010	778757	6445020	0	0	0	3013210	853493	0	0	6065030	0	0	0	0	5106970	0	0	0	1214310	0	5637300	0	0
